"gene_number" "symbol" "pdx184_0" "pdx184_1" "pdx184_2" "pdx184_3" "pdx184_4" "pdx184_5"
"5052.1" "PRDX1" "1.30645938409145" "1.3967988590919" "1.31679144725559" "1.32555928813514" "1.14623427196687" "1.39852362798747"
"10327.1" "AKR1A1" "0.519747597929885" "0.595240737837486" "0.561372417942175" "0.594595594593617" "0.593725079962598" "0.558687047320052"
"8503.1" "PIK3R3" "0.0287015889769525" "0.0491110898876292" "0.0798495029937125" "0.0706353693240543" "0.00974488891120487" "0.0128874556618395"
"55624.1" "POMGNT1" "0.154549697268923" "0.133257275739856" "0.13609502774759" "0.163256763793827" "0.135046470439509" "0.117700136562552"
"7388.1" "UQCRH" "1.5088935180871" "1.56775604240133" "1.57811546164707" "1.53480855569037" "1.47477210987703" "1.56313652254209"
"51727.1" "CMPK1" "0.310977836010761" "0.254070488103111" "0.404644440791621" "0.375749974017571" "0.178760704510898" "0.230711350086722"
"2882.1" "GPX7" "0.477001686700056" "0.520221605275365" "0.461431817617968" "0.579154839700052" "0.397628445988722" "0.55224609648659"
"55268.1" "ECHDC2" "0.00858525825529381" "0.0207914824090353" "0.00890593219366144" "0" "0" "0"
"6342.1" "SCP2" "0.612704016266067" "0.680081104597336" "0.577723185418995" "0.480742970021502" "0.534809111123261" "0.674523677658311"
"1376.1" "CPT2" "0.120117257002302" "0.217274133235879" "0.192608111680828" "0.0954156611501246" "0.151956408445585" "0.218020955618915"
"26027.1" "ACOT11" "0.180298872975032" "0.220822346276234" "0.175461299804028" "0.0880580839645518" "0.118374644452896" "0.17588975659042"
"1718.1" "DHCR24" "0.188198321830833" "0.187521430283887" "0.418934520329125" "0.213348339489299" "0.0881838227197051" "0.34004174429916"
"55277.1" "FGGY" "0.0567506745302282" "0.100401260874415" "0.0339506496559991" "0.0322079945974996" "0.100611190866678" "0.0575006306866444"
"1573.1" "CYP2J2" "0.0271599407423527" "0.0160782142035034" "0.0498473064447225" "0.0574823919523538" "0.0312029758964943" "0.0887571644701942"
"5236.1" "PGM1" "0.461009499246403" "0.416512937553655" "0.405265022810531" "0.508229615431702" "0.591601517810449" "0.484897278030173"
"205.3" "AK4" "0.0828488119996799" "0.101829523250492" "0.0857363088057296" "0.140513191851513" "0.450506053875623" "0.0978276878059479"
"5142.1" "PDE4B" "0.820817097893651" "0.469373103182029" "0.775342389421776" "0.859388032322707" "0.716116719750467" "0.764270009065949"
"23169.1" "SLC35D1" "0.0717779557976637" "0.081850090029058" "0.11396208415455" "0.0791552378670963" "0.0656234832205591" "0.0959772142616044"
"1491.2" "CTH" "0.01020884710922" "0.00373084615791495" "0" "0.0127429615077563" "0.00211895012136285" "0"
"8790.1" "FPGT" "0.0387539999302497" "0.0596964370866888" "0.023991432330832" "0.0390424802040947" "0" "0.0352181926488235"
"34.1" "ACADM" "0.494421592227004" "0.477918868605214" "0.653701788764144" "0.573206598705013" "0.407839095664722" "0.595399569239741"
"10026.1" "PIGK" "0.124320893818095" "0.14444137641848" "0.224832715918843" "0.218968266472412" "0.0400548594358448" "0.174051721837431"
"9653.1" "HS2ST1" "0.148187353318764" "0.177251302337094" "0.282715683767212" "0.16083816758051" "0.161873381562662" "0.105844958320305"
"2730.1" "GCLM" "0.066726608238479" "0.0459502284638192" "0.137703616777779" "0.0641522699967545" "0.0808209147610177" "0.0535618421811612"
"5825.1" "ABCD3" "0.16240958128439" "0.174021983754384" "0.192646742142007" "0.159088236793684" "0.103297210303091" "0.159726703853133"
"178.3" "AGL" "0.231477577445092" "0.239886245908347" "0.171780387388963" "0.234975346110689" "0.177967795242325" "0.294165420811473"
"23443.1" "SLC35A3" "0.178332793463536" "0.18818211233278" "0.203158601721228" "0.180158999355667" "0.148926674335829" "0.188939116316698"
"1629.1" "DBT" "0.210934893764181" "0.170005465744986" "0.142209589290961" "0.260409026529614" "0.266783452320973" "0.322769412568999"
"2135.1" "EXTL2" "0.263481217623124" "0.242170854302901" "0.363864159785056" "0.277027589511761" "0.34785153423898" "0.385145152952369"
"280.1" "AMY2B" "0.00790207122380058" "0.0183590301115301" "0.00961160695710877" "0" "0" "0.00774935810916906"
"271.2" "AMPD2" "0.154444485124613" "0.183719418271211" "0.0922017009504034" "0.131391666062733" "0.139031525078369" "0.0465357029257424"
"2946.1" "GSTM2" "0.0638660932095765" "0.0189627703044812" "0.0620388848082753" "0.0289060864350158" "0.0970334071819678" "0.0428797323336741"
"10768.1" "AHCYL1" "0.586397139821244" "0.498064046310923" "0.56584585134291" "0.515389457452405" "0.536769425370319" "0.575906398384926"
"10390.1" "CEPT1" "0.232721898879861" "0.276996572421844" "0.204781887343374" "0.203939807232433" "0.278107285174914" "0.365721006242162"
"6566.1" "SLC16A1" "0.42392472751319" "0.38627723004466" "0.431986060570304" "0.452712679170853" "0.609119326615995" "0.453715004121115"
"476.1" "ATP1A1" "1.66638877510756" "1.63756578744165" "1.54300476547874" "1.52785291576147" "1.60837057434298" "1.64197964985507"
"26227.1" "PHGDH" "0.91037714091242" "1.03503682656791" "1.36765251884661" "1.35047411973276" "0.852503694946063" "1.06763476534797"
"51205.1" "ACP6" "0.0879719547573591" "0.0645941049310047" "0.0694142194729166" "0.0799595711976736" "0.0735656031573497" "0.085579480799517"
"23632.1" "CA14" "0.0104517715745772" "0.00706739947590597" "0" "0" "0" "0.00566886876484518"
"9869.1" "SETDB1" "0.245003622733908" "0.224073616893073" "0.176981010246504" "0.235085713773676" "0.157073025210683" "0.261942680343347"
"29956.1" "CERS2" "0.371698456452353" "0.460990849785747" "0.402320044819828" "0.434025221430154" "0.204674655485008" "0.479022730495943"
"8394.1" "PIP5K1A" "0.311934358756808" "0.277120575227478" "0.313128129384134" "0.366588127310223" "0.275278884263881" "0.298273192198532"
"5298.1" "PI4KB" "0.272326505500879" "0.272167175504412" "0.205785261829144" "0.26465406492181" "0.281955039867092" "0.219988958878295"
"4881.1" "NPR1" "0" "0" "0.0199444442770049" "0" "0" "0"
"11000.1" "SLC27A3" "0.16070066645671" "0.153125971400451" "0.236743931718623" "0.143636348370271" "0.193155517724724" "0.197871688006777"
"89872.1" "AQP10" "0" "0" "0" "0" "0.0241054130983913" "0"
"57198.1" "ATP8B2" "0.0136008805021323" "0.0339802457769135" "0.0199027368228868" "0.0142664999596611" "0.00672022870053722" "0.00297863393781079"
"10654.1" "PMVK" "0.826786991062335" "0.899351233352481" "0.874292427687475" "0.915089173547817" "0.815252631814666" "0.8438980584912"
"80308.1" "FLAD1" "0.321094549739496" "0.368924573167469" "0.295541960583733" "0.2799475490097" "0.136829486128243" "0.342786044340455"
"2629.4" "GBA" "0.13023523424196" "0.170526486931132" "0.315867960762068" "0.339324274522278" "0.195037138874137" "0.149165755208369"
"2224.1" "FDPS" "0.819339469987583" "0.940769382223191" "1.13513863013352" "0.87382273727023" "0.714683325502061" "1.09125013903497"
"55870.1" "ASH1L" "0.708226258773057" "0.742960775457756" "0.593459730358113" "0.659001098039032" "0.673250796728763" "0.641103908173989"
"57127.1" "RHBG" "0.00682193064740662" "0.0128643267414825" "0.00953238476917954" "0.0136216916860974" "0" "0.0182636005916076"
"93183.1" "PIGM" "0.0998567629487459" "0.128233112690127" "0.138688029721549" "0.107837010968655" "0.101713975063072" "0.0993751845598711"
"477.1" "ATP1A2" "0.00325004941908068" "0" "0" "0" "0" "0"
"5498.1" "PPOX" "0.109752033576699" "0.13518528390827" "0.0981092240447021" "0.0367415469491229" "0.159705991690378" "0.140200989823417"
"8703.1" "B4GALT3" "0.389488482302031" "0.367686021439018" "0.311511999713415" "0.336382364422814" "0.29625986073871" "0.342337425027797"
"4720.1" "NDUFS2" "0.881315325442736" "0.925811727308013" "0.907928058397585" "0.864603458846693" "0.833721700432537" "0.807273321910942"
"6391.1" "SDHC" "0.902063899376868" "0.949575218448269" "0.856640593360961" "0.842598433529563" "0.851042606272793" "0.929136527882147"
"6675.1" "UAP1" "0.755805860472456" "0.680018806066878" "0.707749098485297" "0.661463656455051" "0.770693899990009" "0.716856071005929"
"51478.1" "HSD17B7" "0.319020258274224" "0.348532552004772" "0.444483839614613" "0.272153051321668" "0.320482640160604" "0.351991381236383"
"4259.1" "MGST3" "0.854819541214251" "0.966108437281993" "1.06786346513026" "0.888424436491344" "0.793030592947523" "0.973680643161267"
"223.1" "ALDH9A1" "0.756986181523445" "0.749491455701985" "0.710897350688654" "0.774430150870884" "0.671186477621821" "0.74107479412804"
"7371.1" "UCK2" "0.149558563541209" "0.157248816768064" "0.225557395786969" "0.175579980335442" "0.0694847668305656" "0.132783360223799"
"55811.1" "ADCY10" "0.00114980889661775" "0.00286596212555315" "0" "0" "0" "0"
"25874.1" "MPC2" "0.655054772326465" "0.688132552762617" "0.820600478543168" "0.734765534041227" "0.534461845925701" "0.715266947583464"
"481.1" "ATP1B1" "0.00107845261112433" "0.00899937975737605" "0.0100012672301176" "0" "0" "0"
"29922.1" "NME7" "0.249866459153724" "0.306928154715014" "0.196287466699816" "0.188707726816193" "0.345612901315761" "0.263123521035"
"10560.1" "SLC19A2" "0.0324962200129974" "0.02135668314567" "0.0200461786961058" "0.00430143902768848" "0.0484657077577185" "0.0287132502477113"
"5279.2" "PIGC" "0.247911612380859" "0.288242928380896" "0.347826110235534" "0.268514771666294" "0.272759216544075" "0.234579034315117"
"9588.1" "PRDX6" "1.15848526245519" "1.18327482099701" "1.21383236676256" "1.16538214214648" "1.18029012556118" "1.2009189068499"
"9917.1" "FAM20B" "0.0629711907965616" "0.0705033833832111" "0.126872149464315" "0.0852298660017731" "0.0566236857299085" "0.128265909107014"
"6646.1" "SOAT1" "0.175899373917909" "0.19081084951186" "0.182098615136711" "0.217837463906792" "0.0670608309124515" "0.19451392608257"
"2752.1" "GLUL" "0.409822878521097" "0.432256107025354" "0.47234011108581" "0.583124438914585" "0.38370295030201" "0.493192173723803"
"5743.1" "PTGS2" "0.0642622332891003" "0.00972997019719134" "0.0510503307414695" "0.0542855904143305" "0.0381623142839487" "0.083172585834409"
"5321.1" "PLA2G4A" "0.00421058064760479" "0" "0" "0.0169113135011745" "0" "0"
"51022.1" "GLRX2" "0.410416675666384" "0.415835031115863" "0.407527404749321" "0.396392082998902" "0.288356501385029" "0.564577728743583"
"8707.1" "B3GALT2" "0" "0" "0" "0" "0" "0.0403723284065107"
"51706.1" "CYB5R1" "0.20600856794617" "0.205856940775302" "0.257123268130319" "0.117710015944097" "0.173149448629286" "0.341925376993028"
"493.1" "ATP2B4" "0.200528049521758" "0.210391711562149" "0.227147984396852" "0.186310852437969" "0.146861035402311" "0.19169485609915"
"55224.1" "ETNK2" "0.00262033471436682" "0" "0.0130356204283794" "0" "0.0162341375986996" "0"
"5287.1" "PIK3C2B" "0.133795176532306" "0.100077957015067" "0.0540350856264867" "0.116087703386517" "0.0225505658613027" "0.170531220004321"
"5208.1" "PFKFB2" "0.0187641649224064" "0.00981782041385214" "0.023801067410895" "0" "0.0065356646617658" "0.00425376054886792"
"3290.1" "HSD11B1" "0.0141179384952747" "0.0169550840261756" "0.0281152837667737" "0" "0.0557155769689484" "0.0163839968607891"
"7779.1" "SLC30A1" "0.0446132972913236" "0.0498352036439691" "0.0138376655118445" "0.0380778706745928" "0.0175328298778695" "0.00950878090996229"
"28982.1" "FLVCR1" "0.107251964283639" "0.0812064149790049" "0.143846213826209" "0.0994952384966491" "0.00940379567614546" "0.0842084604452978"
"10380.1" "BPNT1" "0.236712621220104" "0.269961675182823" "0.163571030257772" "0.161567405696488" "0.270249075252931" "0.310181108849843"
"375056.1" "MIA3" "0.364786232019904" "0.362197149006134" "0.288421059582142" "0.362817411731696" "0.160917922468473" "0.288190788967059"
"8560.2" "DEGS1" "0.507884176211543" "0.563290610710022" "0.455818755330655" "0.578191313166949" "0.408757975599048" "0.606857897597557"
"3930.1" "LBR" "0.32571935360755" "0.358224759983403" "0.517087943949864" "0.541485008176854" "0.274676158219578" "0.300261584944221"
"29920.1" "PYCR2" "0.446516593372079" "0.501529346992284" "0.554766298865187" "0.44482147840239" "0.188015773481309" "0.542031681625719"
"3707.1" "ITPKB" "0.0485846598318046" "0.0872785241090749" "0.0358129408053533" "0.0547094382440783" "0.0106542447439336" "0.0372796561905379"
"2987.1" "GUK1" "0.967843191404122" "0.959215263116922" "1.01193813536049" "0.943567957187599" "0.898176810226792" "1.10508713719324"
"2590.1" "GALNT2" "0.348200066442914" "0.277347836929932" "0.353050848027597" "0.366799427460019" "0.327182349775085" "0.308113573560294"
"9453.1" "GGPS1" "0.420660891398801" "0.4539860046453" "0.38767375671801" "0.403189264916104" "0.474695573737962" "0.3186911455533"
"148789.1" "B3GALNT2" "0.0591775002281844" "0.058447567039096" "0.173988349821598" "0.0925998351134089" "0.0884771838669439" "0.137261045541591"
"4548.1" "MTR" "0.29529952612009" "0.279879665857479" "0.388091296971603" "0.213850816963938" "0.26044331600968" "0.27939793961769"
"2271.1" "FH" "0.53022266615968" "0.651645112583226" "0.650920709841298" "0.724678111556408" "0.393871381973129" "0.631099064224162"
"8564.1" "KMO" "0.33721444051102" "0.346917396095137" "0.251042726058031" "0.223550310349274" "0.285213806695554" "0.207488432096473"
"159.1" "ADSS" "0.266746096442535" "0.26602986148879" "0.4597080764304" "0.436259403984834" "0.175984501570483" "0.443516486702074"
"64754.1" "SMYD3" "0.275865825965611" "0.298671897281463" "0.321237184546323" "0.225948763737141" "0.403305399187441" "0.349988948172247"
"52.3" "ACP1" "0.89600972463567" "0.928404574209293" "0.975272061411008" "0.963304486286449" "0.939786213962913" "0.964575182300782"
"7837.1" "PXDN" "0.140807600247286" "0.151706532513538" "0.198651070054467" "0.172828348353912" "0.0863778375339525" "0.146061153322902"
"55256.1" "ADI1" "0.698356020080096" "0.833777478258433" "0.833112926286511" "0.861295884774843" "0.58381657629017" "0.853372029547926"
"129607.1" "CMPK2" "0.0377479514038853" "0.0112827221592505" "0.0430540213122114" "0.0496472100221831" "0.0208566556946862" "0.0706765453109198"
"129642.1" "MBOAT2" "0.317399099479379" "0.221517747073858" "0.454330458182653" "0.319825441744233" "0.345254380937452" "0.238884737482899"
"6241.1" "RRM2" "0.212608941872625" "0.184822150102894" "1.37885818614642" "0.675297719321659" "0.204974555102927" "0.435010226004527"
"4953.1" "ODC1" "0.308733432268286" "0.352095567713684" "0.287818300809502" "0.518311566218409" "0.237429366407288" "0.294032962186668"
"245973.1" "ATP6V1C2" "0.0201316535179062" "0.00477770365932457" "0" "0.0100761115759285" "0.0200125599818212" "0.0118815163386177"
"23175.1" "LPIN1" "0.325872600522819" "0.324565856759585" "0.328610978840237" "0.406982799263349" "0.120822745689661" "0.28341894027074"
"57665.1" "RDH14" "0.0645877339686156" "0.125351659547139" "0.0536800581623561" "0.0475369907204789" "0.040340366492485" "0.0835080162403767"
"109.1" "ADCY3" "0.0632685513224972" "0.0379759512748266" "0.180909216533133" "0.0541893247594788" "0" "0.146158428040424"
"3030.1" "HADHA" "0.829038710245839" "0.891519503595231" "0.777910374572881" "0.887143803868317" "0.913079271473609" "0.771911592824736"
"3032.1" "HADHB" "0.793603428966178" "0.802076324933015" "0.692262691887785" "0.785191658086285" "0.837768760284418" "0.841376223430478"
"3795.1" "KHK" "0.195023074807089" "0.211210483863464" "0.308138918726572" "0.166583582038897" "0.13453500551835" "0.416988405763651"
"8884.1" "SLC5A6" "0.162642799881567" "0.162898284151078" "0.254387289728954" "0.122307592751481" "0.0931306884428663" "0.342280112013737"
"790.1" "CAD" "0.346322846741827" "0.333772436220534" "0.369480096708546" "0.4664699353424" "0.124781159003242" "0.364237078730357"
"64080.1" "RBKS" "0.0210512661211738" "0.0144218418170306" "0.0277114363503766" "0.0503652212330789" "0" "0.00324008003318267"
"253558.1" "LCLAT1" "0.12538580447021" "0.152011144052649" "0.163718936608497" "0.149804361044079" "0.0830830623736635" "0.207522876403885"
"79623.1" "GALNT14" "0.221128958092872" "0.232828211453866" "0.328684359262003" "0.17588283810341" "0.133663705825017" "0.301374035487541"
"7498.1" "XDH" "0.00114047527034508" "0" "0.00553382550542768" "0.0112603732364328" "0" "0.00446164681375109"
"6716.1" "SRD5A2" "0" "0.00518119415347901" "0" "0" "0" "0"
"1545.1" "CYP1B1" "0.00042644768687173" "0.00742379353483727" "0.00664883612566216" "0" "0" "0"
"9167.1" "COX7A2L" "0.945339820581305" "0.995371920711325" "0.917674268941766" "0.969313649133204" "0.896756569995931" "0.938627638414646"
"23498.1" "HAAO" "0.180250852369535" "0.189068003304155" "0.188898913022441" "0.0657850717085908" "0.0921031059897642" "0.195546902983375"
"90423.1" "ATP6V1E2" "0.032310259807468" "0.00960286611886856" "0.0383416422372449" "0" "0.0455747727496867" "0.0769901453323236"
"5281.2" "PIGF" "0.435098465849258" "0.464573239045956" "0.449686534523369" "0.417733359360167" "0.416603008829948" "0.502870537809777"
"98.1" "ACYP2" "0.185633614980108" "0.24297999226936" "0.263925610733642" "0.210156897564121" "0.169653412841838" "0.166898863733431"
"10678.2" "B3GNT2" "0.0242720537098652" "0.0164783605414744" "0.0408903753262919" "0" "0" "0.0252640153608161"
"4190.1" "MDH1" "0.937721331328318" "0.956434728394074" "0.996726295784558" "1.01792511382919" "0.926060224434038" "0.965285099540005"
"7360.1" "UGP2" "0.457651029068972" "0.493244756679357" "0.46282849566926" "0.419062437170581" "0.380609629131066" "0.521042808071016"
"6509.1" "SLC1A4" "0.216235865113624" "0.202063099431773" "0.312651535785076" "0.202111893537856" "0.13041226598152" "0.194714022515376"
"2673.1" "GFPT1" "0.218463277217916" "0.323447719543831" "0.26783061124665" "0.327112954232637" "0.270397474382166" "0.224246950183288"
"525.1" "ATP6V1B1" "0.0199348348207792" "0.0229990008314142" "0.0307447630815801" "0.0167366356235663" "0.0173953322374291" "0.0503283510833874"
"55577.1" "NAGK" "0.313660218503369" "0.317967756153544" "0.528302858839322" "0.301202344152748" "0.28593905199126" "0.49897251107776"
"84693.1" "MCEE" "0.20099155330592" "0.211858639879698" "0.283982714084185" "0.120881834138418" "0.105303061084335" "0.203855802127082"
"6697.1" "SPR" "0.178121656165144" "0.178539299430047" "0.130214308923426" "0.128721396485783" "0.0827769407443803" "0.173616899103647"
"8446.1" "DUSP11" "0.263437750004013" "0.237287891411855" "0.258934375900373" "0.21444445169106" "0.312350467324281" "0.280535254775626"
"1716.4" "DGUOK" "0.898682180656039" "0.933412326896375" "0.931395841715514" "0.933853335206274" "0.86023483445303" "0.927863650838635"
"10797.1" "MTHFD2" "0.615447566223889" "0.55561144920833" "0.946961532444812" "0.877616074269084" "0.575628741644743" "0.622440154608133"
"3099.1" "HK2" "0.0508979827146524" "0.0109208299575993" "0.0554386033279357" "0.0356704635791423" "0.168356407160881" "0.106788418555175"
"8802.1" "SUCLG1" "0.689554581741619" "0.736804784671588" "0.75889193842964" "0.740521697983138" "0.538549003748916" "0.772801427866688"
"4144.1" "MAT2A" "0.999858352627874" "0.843933088673008" "0.878827721583572" "1.04531811079939" "0.850947901450613" "0.980920087472879"
"8869.1" "ST3GAL5" "0.101822341250443" "0.0918098815661782" "0.111954016112778" "0.154075969165812" "0.1342398980463" "0.184518660508564"
"2168.1" "FABP1" "0" "0" "0" "0.015946237638424" "0" "0"
"22934.1" "RPIA" "0.278554582427131" "0.401874523956684" "0.292594681776142" "0.160571528534838" "0.217841878056133" "0.420786172747421"
"1329.1" "COX5B" "1.38173526431221" "1.43809448163272" "1.4709571649275" "1.40652341891667" "1.32924726005442" "1.41895115053132"
"3631.2" "INPP4A" "0.0994190123594719" "0.0858930865533793" "0.108584086948254" "0.128740302121718" "0.0972496014829625" "0.048947117816264"
"80146.1" "UXS1" "0.271845950858981" "0.227380251714804" "0.3273205085763" "0.212511789003373" "0.189872533821826" "0.260574063925227"
"6819.1" "SULT1C2" "0.00323511816701964" "0.00257909538871576" "0.00154566128144656" "0.0159563916996985" "0" "0"
"6574.1" "SLC20A1" "0.124019948406439" "0.185742327007358" "0.427775962215552" "0.229278931635312" "0.0507202392298031" "0.242080645829145"
"1622.1" "DBI" "1.67699277708638" "1.76976377617695" "1.75776333534675" "1.71468958987113" "1.49351922188873" "1.73993319915652"
"56886.1" "UGGT1" "0.117131885691909" "0.165261582626872" "0.202688667494291" "0.20582607034441" "0.0581837625859736" "0.152978563073633"
"9394.1" "HS6ST1" "0.249158985852636" "0.249627724430561" "0.181472739770675" "0.278775280449924" "0.278641040152319" "0.223384264332614"
"55627.1" "SMPD4" "0.108256782842225" "0.100763080334002" "0.253347726118463" "0.117379767285298" "0.0595896420396256" "0.270677475317566"
"3938.1" "LCT" "0" "0" "0.012790654037173" "0" "0" "0.00774935810916906"
"3176.1" "HNMT" "0.101863240976595" "0.131235969923481" "0.117906735916863" "0.186862398078626" "0.151406561924946" "0.140340701477744"
"8942.1" "KYNU" "0.00925799542299574" "0" "0" "0" "0" "0"
"2820.1" "GPD2" "0.0504926722127018" "0.0372843350759422" "0.207539581110873" "0.0928616555082317" "0.0418316145847943" "0.152979563527943"
"2591.1" "GALNT3" "0.00160322362969971" "0.00485795093637263" "0.0171073245343656" "0.0195428708442726" "0" "0.0028155988299853"
"8708.1" "B3GALT1" "0.0124858069062019" "0.0398744072137181" "0" "0.00201712494016621" "0" "0"
"253782.1" "CERS6" "0.00474607176661627" "0.00118750666423503" "0.00923099224114164" "0" "0" "0.0140918322540799"
"2571.2" "GAD1" "0.00920563384078796" "0.0151046965272857" "0" "0.00342694811997986" "0.0101804623300097" "0.0118486003449344"
"79901.1" "CYBRD1" "0.174012554240398" "0.146179774885741" "0.352122276414763" "0.250361840826546" "0.166802601255378" "0.169661835292038"
"8604.1" "SLC25A12" "0.047456978403907" "0.0435581833350689" "0.118426660811333" "0.0889466408698568" "0.0368265843667682" "0.0643713656172581"
"5136.1" "PDE1A" "0.0396009582704284" "0.0419108177603698" "0.097146818812024" "0.0568973569120706" "0.0862671148348517" "0.0963044620796298"
"30061.1" "SLC40A1" "0.0046568860508547" "0.00367739810389673" "0.020309928454282" "0" "0" "0.00609801086683935"
"26275.1" "HIBCH" "0.341689669897837" "0.404981270559721" "0.326726362864007" "0.328497356051432" "0.338310942698596" "0.373580274400922"
"3628.1" "INPP1" "0.00607243393812881" "0.00397092256269791" "0" "0" "0" "0.0120353731915127"
